0,0,0
0.0,2.9145634969827183,-291.4563496982718
6.596117387908257,10.737865515199488,-414.17481272912306
17.640779060684874,22.856313739496056,-521.5534678811181
24.083498369804566,30.679615757712824,-659.6117387908258
30.986411915289953,32.67379078196416,-168.7378866674205
35.28155812136975,40.34369472139237,-506.21366000226186
41.72427743048944,44.17864669110646,-245.4369260617021
47.860200582032,49.394181369917646,-153.39807878856462
52.76893910326606,52.462142945688925,30.679615757713208
56.60389107298016,59.51845456996288,-291.45634969827154
62.27961998815703,63.20000846088841,-92.0388472731382
65.50097964271689,65.50097964271689,0.0
66.42136811544826,68.26214506091102,-184.0776945462764
67.9553489033339,70.86991240031661,-291.45634969827086
74.09127205487647,71.94369895183657,214.75731030399032
73.17088358214508,72.40389318820226,76.69903939428195
75.77865092155068,73.63107781851078,214.75731030399032
75.01166052760784,74.70486437003073,30.679615757711076
71.48350471547087,74.24467013366504,-276.11654181941674
73.63107781851078,69.02913545485384,460.19423636569314
72.40389318820226,70.5631162427395,184.0776945462764
71.63690279425944,68.26214506091102,337.47577333484173
68.87573737606527,66.72816427302539,214.7573103039889
65.34758156392832,65.34758156392832,0.0
61.66602767300277,60.59224112148282,107.37865515199516
57.370881466922974,53.842725654786,352.81558121369727
53.68932757599744,51.38835639416897,230.09711818284657
47.40000634566631,47.553404424454875,-15.339807878856249
43.71845245474077,38.0427235395639,567.5728915176869
38.963112012295284,35.128160042581186,383.49519697140977
32.520392703175595,26.53786763042159,598.2525072754005
24.697090684958823,20.0951483213019,460.1942363656924
18.56116753341626,14.419419406125028,414.1748127291231
14.726215563702155,12.118448224296564,260.77673394055904
7.516505860639641,1.6873788666742053,582.9126993965435
0.0,-1.227184630308513,122.7184630308513
-4.755340442445488,-6.749515466696821,199.41750242513336
-8.283496254582461,-12.885438618239384,460.19423636569223
-17.794177139473437,-22.08932334555323,429.5146206079792
-24.23689644859313,-26.691265709210153,245.43692606170245
-31.906800388021338,-36.04854851531257,414.17481272912295
-40.65049087896949,-41.41748127291231,76.69903939428195
-46.019423636569236,-50.161171763860466,414.17481272912295
-53.535929497208876,-51.08156023659185,-245.43692606170282
-56.14369683661447,-57.52427954571154,138.05827090970766
-61.05243535784852,1194.5108395265488,-125556.32748843973
-64.12039693361979,-64.73398924877405,61.359231515426416
