0,0,0
0.0,0.0,0.0
10.124273200045232,13.499030933393643,-337.475773334841
20.248546400090465,21.32233295161041,-107.37865515199445
27.304858024364414,27.458256103152976,-15.339807878856249
27.918450339518667,33.74757733348411,-582.9126993965442
37.88932546077534,37.73592738198677,15.33980787885696
39.7301024062381,40.1902966426038,-46.01942363656946
44.945637085049285,46.172821715357806,-122.71846303085212
48.3203948183977,51.23495831538042,-291.45634969827154
-1200.3399665205143,55.06991028509452,-125540.98768056087
58.444668018442925,61.66602767300277,-322.1359654559848
59.67185264875145,62.27961998815703,-260.77673394055836
68.10874698212247,65.65437772150544,245.43692606170282
67.64855274575677,70.5631162427395,-291.4563496982723
69.33593161243098,70.71651432152805,-138.05827090970695
71.63690279425944,69.79612584879666,184.07769454627783
71.94369895183657,72.55729126699083,-61.359231515426416
74.3980682124536,71.17670855789375,322.1359654559848
75.16505860639641,71.790300873048,337.47577333484173
75.31845668518498,74.24467013366504,107.37865515199445
75.62525284276211,72.09709703062514,352.81558121369727
-1182.085595144675,75.93204900033923,-125801.76441450142
70.25632008516237,69.94952392758523,30.67961575771392
70.25632008516237,68.4155431396996,184.07769454627783
67.9553489033339,65.34758156392832,260.77673394055836
63.96699885483123,61.512629594214204,245.43692606170282
59.211658412385745,57.064085309345856,214.7573103039889
54.76311412751738,52.61554102447749,214.7573103039896
51.541754472957535,50.46796792143759,107.37865515199445
51.08156023659185,44.17864669110646,690.291354548539
42.491267824432256,38.80971393350672,368.1553890925535
39.269908169872416,30.52621767892426,874.3690490948154
30.986411915289953,26.691265709210153,429.5146206079799
24.083498369804566,21.475731030398975,260.77673394055904
17.333982903107746,11.504855909142309,582.9126993965436
11.658253987930873,9.970875121256668,168.7378866674205
6.442719309119692,4.448544284868359,199.41750242513328
0.0,0.0,0.0
-3.221359654559846,-5.982525072754,276.1165418194154
-12.885438618239384,-16.41359443037636,352.8155812136976
1237.002107350981,-21.93592526676467,125893.80326177456
-24.850488763747386,-25.61747915769021,76.69903939428231
-28.532042654672928,-30.52621767892426,199.41750242513336
1218.5943378963532,-36.96893698804395,125556.32748843971
-38.196121618352464,-47.40000634566631,920.3884727313848
-46.479617872934924,-49.394181369917646,291.4563496982723
-49.087385212340514,-54.14952181236313,506.21366000226186
-55.836900679037335,-56.910687230557286,107.37865515199516
1196.3516164720115,-61.20583343663708,125755.74499086486
-62.4330180669456,-63.66020269725411,122.7184630308507
-65.19418348513975,-66.88156235181395,168.73788666742087
-68.26214506091102,-69.79612584879666,153.3980787885639
-71.02331047910518,-72.55729126699083,153.39807878856533
-74.85826244881927,1183.6195759325606,-125847.78383813798
-72.40389318820226,-73.63107781851078,122.71846303085141
-71.63690279425944,-72.86408742456794,122.71846303084999
-75.93204900033923,-73.4776797397222,-245.43692606170282
-74.09127205487647,-75.62525284276211,153.3980787885639
-74.24467013366504,-73.01748550335651,-122.71846303085283
-71.63690279425944,-72.09709703062514,46.01942363656946
-71.33010663668232,-69.94952392758523,-138.05827090970837
-68.4155431396996,-65.50097964271689,-291.45634969827086
-66.11457195787114,-65.80777580029401,-30.679615757712497
-63.813600776042676,-60.74563920027139,-306.7961575771285
-59.97864880632857,-58.444668018442925,-153.39807878856462
-57.98447378207724,1202.9477338599197,-126093.2207641997
-49.70097752749477,-47.860200582032,-184.07769454627712
-47.09321018808918,-44.79223900626072,-230.09711818284586
-40.03689856381523,-41.11068511533518,107.37865515199516
-35.58835427894687,-32.366994624387026,-322.1359654559848
-30.066023442558564,-24.390294527381695,-567.5728915176869
-25.770877236478768,-17.640779060684874,-813.0098175793893
-18.407769454627694,-16.10679827279923,-230.0971181828462
-11.965050145508,-11.044661672776614,-92.03884727313856
-4.295146206079795,-3.067961575771282,-122.71846303085127
1.227184630308513,4.601942363656923,-337.475773334841
5.675728915176872,8.743690490948154,-306.79615757712816
13.959225169759334,17.027186745530617,-306.7961575771283
19.02136176978195,21.168934872821847,-214.7573103039896
25.003886842535948,29.605829206192873,-460.1942363656924
34.51456772742692,33.287383097118415,122.7184630308507
37.73592738198677,40.49709280018093,-276.116541819416
42.03107358806657,45.86602555778067,-383.49519697140977
47.706802503243445,50.46796792143759,-276.1165418194146
54.91651220630595,56.910687230557286,-199.41750242513336
57.98447378207724,58.13787186086579,-15.339807878855538
60.43884304269426,62.4330180669456,-199.41750242513407
63.813600776042676,67.18835850939108,-337.4757733348403
68.10874698212247,70.5631162427395,-245.43692606170282
70.5631162427395,71.17670855789375,-61.359231515424995
